5.76515,7.37787,1.40178,1.57213,7.08557,0.0543496,1.56306
5.86404,7.37787,1.40178,1.57213,7.08557,0.0543496,1.56306
5.96393,7.37787,1.40178,1.57213,7.08557,0.0543496,1.56306
6.0639,7.37787,1.40178,1.57213,7.08557,0.0543496,1.56306
6.16406,7.37787,1.40178,1.57213,7.08557,0.0543496,1.56306
6.26394,7.37787,1.40243,1.57026,7.08557,0.0543496,1.56306
6.36791,7.37792,1.41026,1.574,7.08557,0.0543496,1.56306
6.46452,7.37784,1.42049,1.58337,7.08557,0.0543496,1.56306
6.56963,7.37768,1.4305,1.59088,7.08557,0.0543496,1.56306
6.66406,7.37745,1.4442,1.59277,7.08557,0.0543496,1.56306
6.76407,7.37711,1.46225,1.59465,7.08557,0.0543496,1.56306
6.86404,7.37681,1.48423,1.58913,7.08557,0.0543496,1.56306
6.9697,7.28791,1.15475,1.75185,7.12047,0.174665,1.57427
7.06896,7.293,1.13991,1.79097,7.12047,0.174665,1.57427
7.16713,7.28883,1.16085,1.79109,7.12047,0.174665,1.57427
7.26837,7.28525,1.17881,1.79105,7.12047,0.174665,1.57427
7.3661,7.281,1.19996,1.793,7.12047,0.174665,1.57427
7.46669,7.27747,1.2177,1.7911,7.15764,0.299415,1.55937
7.56847,7.74797,1.68503,1.74487,7.15764,0.299415,1.55937
7.67014,7.77078,1.6606,1.77166,7.15764,0.299415,1.55937
7.76628,7.76747,1.67862,1.77163,7.15764,0.299415,1.55937
7.86617,7.76368,1.69921,1.77169,7.15764,0.299415,1.55937
7.9667,7.76036,1.71745,1.76984,7.17106,0.434934,1.56021
8.0828,7.75646,1.73846,1.77363,7.17106,0.434934,1.56021
8.17756,7.37182,1.22675,1.95717,7.17106,0.434934,1.56021
8.27857,7.36501,1.24371,1.95907,7.17106,0.434934,1.56021
8.37972,7.35693,1.26397,1.95727,7.17106,0.434934,1.56021
8.47112,7.35013,1.28093,1.95916,7.1907,0.539561,1.55699
8.57975,7.34205,1.30118,1.95727,7.1907,0.539561,1.55699
8.67328,7.33524,1.31815,1.95912,7.1907,0.539561,1.55699
8.77069,7.58589,1.73034,2.1972,7.1907,0.539561,1.55699
8.87157,7.57324,1.74783,2.19721,7.1907,0.539561,1.55699
8.97137,7.56265,1.76247,2.19718,7.1907,0.539561,1.55699
9.06942,7.54971,1.78002,2.20648,7.19937,0.66259,1.55758
9.16969,7.5385,1.79475,2.22151,7.19937,0.66259,1.55758
9.27904,7.52739,1.80928,2.2234,7.19937,0.66259,1.55758
9.37411,7.37214,1.28155,2.01382,7.19937,0.66259,1.55758
9.48602,7.33681,1.31886,2.02722,7.19937,0.66259,1.55758
9.57083,7.32758,1.33832,2.02907,7.20441,0.753559,1.57039
9.67231,7.31981,1.35486,2.02534,7.20441,0.753559,1.57039
9.77005,7.31198,1.37138,2.02907,7.20441,0.753559,1.57039
9.87648,7.30277,1.39061,2.03262,7.20441,0.753559,1.57039
9.97069,7.37504,1.40198,2.00785,7.20441,0.753559,1.57039
10.0716,7.36566,1.42127,2.02658,7.20268,0.865277,1.61035
10.1736,7.35755,1.43802,2.02482,7.20268,0.865277,1.61035
10.2856,7.34953,1.45457,2.02486,7.20268,0.865277,1.61035
10.3738,7.34024,1.47367,2.02687,7.20268,0.865277,1.61035
10.4725,7.33214,1.49042,2.02496,7.20268,0.865277,1.61035
10.5709,7.41983,1.50793,2.08412,7.20268,0.865277,1.61035
10.6713,7.4111,1.52379,2.086,7.19747,0.991924,1.61739
10.7732,7.40227,1.53984,2.08598,7.19747,0.991924,1.61739
10.8734,7.39189,1.55879,2.08417,7.19747,0.991924,1.61739
10.985,7.3833,1.57447,2.08421,7.19747,0.991924,1.61739
11.0777,7.37303,1.59322,2.08427,7.19747,0.991924,1.61739
11.1764,7.36983,1.49059,1.91743,7.19343,1.10115,1.62133
11.2781,7.37427,1.56741,1.8482,7.19343,1.10115,1.62133
11.3698,7.36737,1.5878,1.82758,7.19343,1.10115,1.62133
11.47,7.36141,1.6053,1.82951,7.19343,1.10115,1.62133
11.5712,7.35464,1.6253,1.82765,7.19343,1.10115,1.62133
11.6696,7.34884,1.64263,1.82388,7.19343,1.10115,1.62133
11.7716,7.37116,1.36464,2.07728,7.19707,1.28747,1.5855
11.87,7.36217,1.38414,2.08855,7.19707,1.28747,1.5855
11.9737,7.35477,1.401,2.06983,7.19707,1.28747,1.5855
12.0813,7.34651,1.42082,2.05112,7.19707,1.28747,1.5855
12.1986,7.3395,1.43783,2.04735,7.19707,1.28747,1.5855
12.2693,7.33217,1.45591,2.04174,7.20172,1.52719,1.54815
12.371,7.31586,1.30277,2.01655,7.20172,1.52719,1.54815
12.4737,7.28447,1.31574,1.81448,7.20172,1.52719,1.54815
12.585,7.27415,1.3354,1.83329,7.20172,1.52719,1.54815
12.6693,7.26506,1.35202,1.8502,7.20172,1.52719,1.54815
12.7706,7.25585,1.36807,1.87091,7.19559,1.67386,1.63642
12.8731,7.38171,1.41879,2.09086,7.19559,1.67386,1.63642
12.9693,7.37296,1.43554,2.11333,7.19559,1.67386,1.63642
13.0757,7.36257,1.45414,2.14146,7.19559,1.67386,1.63642
13.171,7.35316,1.47054,2.15264,7.19559,1.67386,1.63642
13.2706,7.34358,1.48761,2.14326,7.18227,1.82386,1.69444
13.3735,7.4157,1.47575,2.04424,7.18227,1.82386,1.69444
13.4785,7.41948,1.47576,2.23153,7.18227,1.82386,1.69444
13.599,7.41033,1.49486,2.22584,7.18227,1.82386,1.69444
13.6969,7.40273,1.51178,2.20146,7.18227,1.82386,1.69444
13.769,7.39571,1.52847,2.17702,7.17691,2.02994,1.60716
13.9221,7.38794,1.5484,2.15073,7.17691,2.02994,1.60716
13.972,7.3837,1.43654,2.02785,7.17691,2.02994,1.60716
14.0834,7.37412,1.45633,2.02392,7.17691,2.02994,1.60716
14.1742,7.36581,1.4738,2.01649,7.17691,2.02994,1.60716
14.2701,7.35769,1.49088,2.01645,7.17025,2.14877,1.57919
14.3794,7.34836,1.51005,2.0258,7.17025,2.14877,1.57919
14.506,7.39736,1.44021,2.1366,7.17025,2.14877,1.57919
14.5734,7.38243,1.49557,1.92747,7.17025,2.14877,1.57919
14.6717,7.37181,1.51049,1.94992,7.17025,2.14877,1.57919
14.7728,7.36098,1.52524,1.96492,7.17025,2.14877,1.57919
14.8705,7.34843,1.54226,1.96678,7.16827,2.24617,1.63153
14.9703,7.33746,1.55719,1.96499,7.16827,2.24617,1.63153
15.0771,7.45275,1.57602,2.04397,7.16827,2.24617,1.63153
15.1703,7.44303,1.59299,2.03454,7.16827,2.24617,1.63153
15.2714,7.43379,1.60921,2.03259,7.16827,2.24617,1.63153
15.3699,7.42292,1.62905,2.01567,7.1653,2.406,1.58404
15.4711,7.41443,1.64519,1.99873,7.1653,2.406,1.58404
15.623,7.44917,1.50819,2.0544,7.1653,2.406,1.58404
15.6863,7.43994,1.52467,2.05449,7.1653,2.406,1.58404
15.7708,7.43085,1.54097,2.05255,7.1653,2.406,1.58404
15.8796,7.41989,1.56126,2.03946,7.16446,2.54674,1.55428
15.9879,7.41082,1.57834,2.03193,7.16446,2.54674,1.55428
16.0745,7.37961,1.44346,1.94804,7.16446,2.54674,1.55428
16.1715,7.36235,1.46614,2.20473,7.16446,2.54674,1.55428
16.2701,7.3554,1.48328,2.20661,7.16446,2.54674,1.55428
16.3702,7.34654,1.50433,2.21969,7.1669,2.67286,1.5618
16.4713,7.33867,1.52227,2.23465,7.1669,2.67286,1.5618
16.5837,7.41349,1.48756,2.20865,7.1669,2.67286,1.5618
16.6835,7.40485,1.50334,2.21613,7.1669,2.67286,1.5618
16.7732,7.39591,1.51995,2.20861,7.1669,2.67286,1.5618
16.9137,7.38537,1.53945,2.21035,7.16529,2.81195,1.58806
16.9745,7.37601,1.55633,2.22156,7.16529,2.81195,1.58806
17.0813,6.97314,1.31749,1.69421,7.16529,2.81195,1.58806
17.1706,6.96571,1.31728,1.82062,7.16529,2.81195,1.58806
17.2704,6.96403,1.33572,1.81873,7.16529,2.81195,1.58806
17.3713,6.96207,1.35676,1.82056,7.16354,2.9496,1.56662
