16.4372,7.40904,1.34789,1.47703,7.07975,0.0573374,1.56613
16.5364,7.40904,1.34789,1.47703,7.07975,0.0573374,1.56613
16.6404,7.40904,1.34789,1.47703,7.07975,0.0573374,1.56613
16.7378,7.40904,1.34789,1.47703,7.07975,0.0573374,1.56613
16.8353,7.40904,1.34854,1.47891,7.07975,0.0573374,1.56613
16.9354,7.40908,1.35704,1.47704,7.07975,0.0573374,1.56613
17.0353,7.40916,1.36772,1.47517,7.07975,0.0573374,1.56613
17.1363,7.40916,1.37905,1.48268,7.07975,0.0573374,1.56613
17.2355,7.40906,1.39212,1.49016,7.07975,0.0573374,1.56613
17.3346,7.40906,1.40433,1.48267,7.07975,0.0573374,1.56613
17.4346,7.40921,1.42438,1.47521,7.07975,0.0573374,1.56613
17.5379,7.40932,1.4429,1.47718,7.08019,0.209842,1.55868
17.6401,7.27005,1.66577,1.37763,7.08019,0.209842,1.55868
17.7405,7.28945,1.65298,1.28979,7.08019,0.209842,1.55868
17.8376,7.29311,1.67047,1.28983,7.08019,0.209842,1.55868
17.9386,7.2975,1.69159,1.29177,7.08019,0.209842,1.55868
18.0387,7.30122,1.70952,1.29177,7.08019,0.209842,1.55868
18.1385,7.30493,1.72722,1.28996,7.12417,0.31484,1.54655
18.2408,7.94469,1.56362,0.755281,7.12417,0.31484,1.54655
18.3421,7.98181,1.59079,0.92256,7.12417,0.31484,1.54655
18.4377,7.9972,1.60559,0.92237,7.12417,0.31484,1.54655
18.5412,8.0104,1.61828,0.922373,7.12417,0.31484,1.54655
18.6373,8.0236,1.63096,0.92245,7.14241,0.435707,1.54658
18.7366,8.039,1.64576,0.922447,7.14241,0.435707,1.54658
18.8384,8.55201,1.471,0.906579,7.14241,0.435707,1.54658
18.9383,8.5797,1.4781,0.79362,7.14241,0.435707,1.54658
19.0367,8.59111,1.4927,0.791722,7.14241,0.435707,1.54658
19.1365,8.60234,1.50717,0.795515,7.15015,0.577069,1.55584
19.2434,8.6156,1.52419,0.793686,7.15015,0.577069,1.55584
19.3587,8.62686,1.53864,0.793681,7.15015,0.577069,1.55584
19.4487,7.84774,1.20442,1.29681,7.15015,0.577069,1.55584
19.5359,7.85284,1.22243,1.29493,7.15015,0.577069,1.55584
19.6429,7.85785,1.24002,1.29304,7.15366,0.700926,1.55588
19.7389,7.86369,1.2608,1.2968,7.15366,0.700926,1.55588
19.8432,7.8687,1.27861,1.29679,7.15366,0.700926,1.55588
19.937,7.87452,1.29917,1.29481,7.15366,0.700926,1.55588
20.0374,7.87957,1.31717,1.29731,7.15366,0.700926,1.55588
20.1371,7.88464,1.33496,1.29356,7.15366,0.700926,1.55588
20.2368,7.89048,1.35574,1.2973,7.16516,0.857386,1.56651
20.3379,7.89546,1.37334,1.29542,7.16516,0.857386,1.56651
20.4434,7.90133,1.39411,1.29539,7.16516,0.857386,1.56651
20.5367,7.9064,1.41213,1.29734,7.16516,0.857386,1.56651
20.6549,7.629,1.16812,1.71799,7.16516,0.857386,1.56651
20.7403,7.64855,1.19662,1.5619,7.16519,1.01954,1.56153
20.8375,7.64569,1.21447,1.56384,7.16519,1.01954,1.56153
20.9368,7.64224,1.23596,1.56386,7.16519,1.01954,1.56153
21.0366,7.63934,1.25401,1.56382,7.16519,1.01954,1.56153
21.1385,7.63651,1.27164,1.56382,7.16519,1.01954,1.56153
21.2403,7.52503,1.17996,1.76247,7.17325,1.14152,1.55826
21.3428,7.52184,1.19833,1.76056,7.17325,1.14152,1.55826
21.4385,7.51816,1.21951,1.76044,7.17325,1.14152,1.55826
21.5417,7.51501,1.23767,1.76041,7.17325,1.14152,1.55826
21.6415,7.51186,1.25583,1.76037,7.17325,1.14152,1.55826
21.735,7.50818,1.27701,1.76035,7.17325,1.14152,1.55826
21.8361,7.52265,1.30196,1.79406,7.17583,1.23118,1.57103
21.9361,7.49978,1.29782,1.62771,7.17583,1.23118,1.57103
22.0447,7.49573,1.31588,1.62576,7.17583,1.23118,1.57103
22.1352,7.49172,1.33373,1.62577,7.17583,1.23118,1.57103
22.2358,7.48704,1.35455,1.62582,7.17583,1.23118,1.57103
22.3366,7.48304,1.37218,1.62771,7.17392,1.36459,1.57837
22.446,7.56837,1.47939,1.73357,7.17392,1.36459,1.57837
22.5422,7.5649,1.49748,1.73352,7.17392,1.36459,1.57837
22.6366,7.56143,1.51557,1.73349,7.17392,1.36459,1.57837
