17.73,7.38203,1.38677,1.56064,7.07975,0.0573374,1.56613
17.8291,7.38203,1.38677,1.56064,7.07975,0.0573374,1.56613
17.9295,7.38203,1.38677,1.56064,7.07975,0.0573374,1.56613
18.029,7.38203,1.38677,1.56064,7.07975,0.0573374,1.56613
18.1292,7.38204,1.38742,1.56252,7.07975,0.0573374,1.56613
18.2301,7.38219,1.39592,1.56065,7.07975,0.0573374,1.56613
18.3293,7.38241,1.40659,1.5588,7.07975,0.0573374,1.56613
18.4293,7.38257,1.41791,1.5663,7.07975,0.0573374,1.56613
18.5291,7.38265,1.43098,1.57374,7.07975,0.0573374,1.56613
18.6292,7.38281,1.44318,1.56627,7.07975,0.0573374,1.56613
18.7302,7.38324,1.46321,1.55887,7.07975,0.0573374,1.56613
18.8299,7.38359,1.48172,1.56075,7.08019,0.209842,1.55868
18.9297,7.66828,1.68864,1.56348,7.08019,0.209842,1.55868
19.0301,7.62763,1.66705,1.68657,7.08019,0.209842,1.55868
19.1292,7.62774,1.6849,1.68659,7.08019,0.209842,1.55868
19.2293,7.62784,1.70644,1.68848,7.08019,0.209842,1.55868
19.3292,7.62793,1.72472,1.68844,7.08019,0.209842,1.55868
19.4292,7.62804,1.74278,1.68652,7.12417,0.31484,1.54655
19.5297,7.80975,1.96494,1.50012,7.12417,0.31484,1.54655
19.6303,7.80153,1.96955,1.39371,7.12417,0.31484,1.54655
19.7302,7.80292,1.99089,1.39375,7.12417,0.31484,1.54655
19.8291,7.80411,2.00918,1.39373,7.12417,0.31484,1.54655
19.9293,7.80531,2.02748,1.39375,7.14241,0.435707,1.54658
20.0293,7.8067,2.04882,1.39374,7.14241,0.435707,1.54658
20.1297,7.04407,2.27938,1.58559,7.14241,0.435707,1.54658
20.2304,6.99468,2.29877,1.57863,7.14241,0.435707,1.54658
20.3296,6.99434,2.31726,1.57678,7.14241,0.435707,1.54658
20.4305,6.99394,2.33553,1.58057,7.14241,0.435707,1.54658
20.53,6.9935,2.35707,1.57866,7.15015,0.577069,1.55584
20.6291,6.99314,2.37534,1.57873,7.15015,0.577069,1.55584
20.7437,7.09652,1.58765,1.84657,7.15015,0.577069,1.55584
20.8296,7.09145,1.60568,1.84468,7.15015,0.577069,1.55584
20.93,7.08654,1.62329,1.84279,7.15366,0.700926,1.55588
21.0297,7.08066,1.64406,1.84658,7.15366,0.700926,1.55588
21.1301,7.07563,1.66186,1.84659,7.15366,0.700926,1.55588
21.2296,7.06985,1.68243,1.84478,7.15366,0.700926,1.55588
21.3324,7.06604,1.70139,1.78212,7.15366,0.700926,1.55588
21.43,7.06108,1.71922,1.77842,7.15366,0.700926,1.55588
21.5297,7.05522,1.73999,1.78214,7.16516,0.857386,1.56651
21.6295,7.05028,1.75759,1.78023,7.16516,0.857386,1.56651
21.7345,7.04446,1.77838,1.78027,7.16516,0.857386,1.56651
21.8305,7.03938,1.7964,1.78212,7.16516,0.857386,1.56651
21.9363,7.31066,0.935986,1.718,7.16516,0.857386,1.56651
22.0294,7.30757,0.957134,1.7162,7.16519,1.01954,1.56153
22.1295,7.30488,0.975218,1.71803,7.16519,1.01954,1.56153
22.2297,7.30165,0.997011,1.71799,7.16519,1.01954,1.56153
22.3301,7.29894,1.01531,1.71801,7.16519,1.01954,1.56153
22.4294,7.29629,1.03318,1.71795,7.16519,1.01954,1.56153
22.5302,7.29314,1.05452,1.71757,7.17325,1.14152,1.55826
22.6303,7.28681,1.08714,1.75518,7.17325,1.14152,1.55826
22.7305,7.2839,1.10832,1.75517,7.17325,1.14152,1.55826
22.8296,7.28141,1.12648,1.75518,7.17325,1.14152,1.55826
22.9294,7.27892,1.14464,1.75512,7.17325,1.14152,1.55826
23.0327,7.27601,1.16582,1.75516,7.17325,1.14152,1.55826
23.1303,7.37747,1.15334,1.7347,7.17583,1.23118,1.57103
23.2301,7.37549,1.17145,1.73649,7.17583,1.23118,1.57103
23.3295,7.3735,1.19001,1.73468,7.17583,1.23118,1.57103
23.4295,7.37153,1.20834,1.73476,7.17583,1.23118,1.57103
23.5294,7.36923,1.22974,1.73467,7.17583,1.23118,1.57103
23.6299,7.36725,1.24785,1.73653,7.17392,1.36459,1.57837
